CPT_CODES, CPT_DESCRIPTION, ICD_CODES, ICD_DESCRIPTION
93303, Echo transthoracic<<<wut>>>TRANSTHORACIC ECHOCARDIOGRAPHY FOR CONGENITAL CARDIAC ANOMALIES; COMPLETE, Q20.0, Common arterial trunk
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T82.857A, Stenosis of other cardiac prosthetic devices, implants and grafts, initial encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T82.857D, Stenosis of other cardiac prosthetic devices, implants and grafts, subsequent encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T82.857S, Stenosis of other cardiac prosthetic devices, implants and grafts, sequela
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T82.867A, Thrombosis due to cardiac prosthetic devices, implants and grafts, initial encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T82.867D, Thrombosis due to cardiac prosthetic devices, implants and grafts, subsequent encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T82.867S, Thrombosis due to cardiac prosthetic devices, implants and grafts, sequela
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T82.897A, Other specified complication of cardiac prosthetic devices, implants and grafts, initial encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T82.897D, Other specified complication of cardiac prosthetic devices, implants and grafts, subsequent encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T82.897S, Other specified complication of cardiac prosthetic devices, implants and grafts, sequela
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.20, Unspecified complication of heart transplant
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.21, Heart transplant rejection
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.22, Heart transplant failure
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.23, Heart transplant infection
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.290, Cardiac allograft vasculopathy
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.298, Other complications of heart transplant
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.30, Unspecified complication of heart-lung transplant
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.31, Heart-lung transplant rejection
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.32, Heart-lung transplant failure
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.33, Heart-lung transplant infection
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T86.39, Other complications of heart-lung transplant
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T88.0XXA, Infection following immunization, initial encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T88.0XXD, Infection following immunization, subsequent encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T88.0XXS, Infection following immunization, sequela
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T88.6XXD, Anaphylactic reaction due to adverse effect of correct drug or medicament properly administered, subsequent encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, T88.6XXS, Anaphylactic reaction due to adverse effect of correct drug or medicament properly administered, sequela
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, X83.1XXA, Intentional self-harm by electrocution, initial encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, X83.1XXD, Intentional self-harm by electrocution, subsequent encounter
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, X83.1XXS, Intentional self-harm by electrocution, sequela
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z01.810, Encounter for preprocedural cardiovascular examination
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z01.89, Encounter for other specified special examinations
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z48.21, Encounter for aftercare following heart transplant
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z48.24, Encounter for aftercare following lung transplant
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z48.280, Encounter for aftercare following heart-lung transplant
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z79.899, Other long term (current) drug therapy
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z94.1, Heart transplant status
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z94.2, Lung transplant status
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z94.3, Heart and lungs transplant status
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z95.2, Presence of prosthetic heart valve
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z95.3, Presence of xenogenic heart valve
93307, Tte w/o doppler complete<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITHOUT SPECTRAL OR COLOR DOPPLER ECHOCARDIOGRAPHY, Z95.4, Presence of other heart-valve replacement
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, A18.84, Tuberculosis of heart
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, A52.01, Syphilitic aneurysm of aorta
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, A52.02, Syphilitic aortitis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, A52.03, Syphilitic endocarditis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, A52.06, Other syphilitic heart involvement
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, A54.83, Gonococcal heart infection
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, A69.20, Lyme disease, unspecified
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, A69.29, Other conditions associated with Lyme disease
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, B33.20, Viral carditis, unspecified
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, B33.21, Viral endocarditis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, B33.22, Viral myocarditis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, B33.23, Viral pericarditis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, B37.6, Candidal endocarditis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, B44.81, Allergic bronchopulmonary aspergillosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, B57.0, Acute Chagas' disease with heart involvement
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, B57.2, Chagas' disease (chronic) with heart involvement
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, B58.81, Toxoplasma myocarditis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, C38.0, Malignant neoplasm of heart
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, C38.8, Malignant neoplasm of overlapping sites of heart, mediastinum and pleura
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, C45.2, Mesothelioma of pericardium
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, D15.1, Benign neoplasm of heart
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, D86.85, Sarcoid myocarditis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, D86.9, Sarcoidosis, unspecified
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E83.110, Hereditary hemochromatosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E83.111, Hemochromatosis due to repeated red blood cell transfusions
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E83.118, Other hemochromatosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E83.119, Hemochromatosis, unspecified
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E83.19, Other disorders of iron metabolism
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E85.0, Non-neuropathic heredofamilial amyloidosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E85.1, Neuropathic heredofamilial amyloidosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E85.2, Heredofamilial amyloidosis, unspecified
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E85.3, Secondary systemic amyloidosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E85.4, Organ-limited amyloidosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E85.81, Light chain (AL) amyloidosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E85.82, Wild-type transthyretin-related (ATTR) amyloidosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E85.89, Other amyloidosis
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E85.9, Amyloidosis, unspecified
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E86.0, Dehydration
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E86.1, Hypovolemia
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E86.9, Volume depletion, unspecified
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E87.70, Fluid overload, unspecified
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E87.71, Transfusion associated circulatory overload
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, E87.79, Other fluid overload
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, G45.1, Carotid artery syndrome (hemispheric)
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, G45.2, Multiple and bilateral precerebral artery syndromes
93308, Tte f-up or lmtd<<<wut>>>ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, FOLLOW-UP OR LIMITED STUDY, G45.3, Amaurosis fugax
